id year    education  sex nativeBorn    vocabulary age agegroup
19890726    1989    <HS Female  Yes 5   40  4
19890729    1989    JC  Male    No  5   41  4
19890732    1989    HS  Male    No  3   37  3
19890734    1989    Bach    Male    Yes 4   28  2
19890735    1989    <HS Female  No  7   75  6
19890736    1989    <HS Female  Yes 3   78  6
19890737    1989    HS  Female  Yes 9   58  5
19890739    1989    JC  Female  Yes 8   25  2
19890740    1989    <HS Female  Yes 7   65  6
19890742    1989    HS  Male    Yes 9   23  2
19890746    1989    Grad    Female  No  5   77  6
19890749    1989    <HS Female  Yes 6   32  3
19890750    1989    HS  Male    Yes 5   36  3
19890751    1989    HS  Male    No  7   70  6
19890758    1989    HS  Female  Yes 5   44  4
19890761    1989    HS  Male    Yes 6   46  4
19890762    1989    HS  Female  Yes 6   34  3
19890763    1989    Bach    Male    Yes 10  31  3
19890764    1989    HS  Male    Yes 2   20  2
19890766    1989    HS  Male    Yes 7   66  6
19890768    1989    HS  Female  Yes 2   19  2
19890770    1989    <HS Female  Yes 5   53  5
19890771    1989    HS  Female  Yes 7   35  3
19890772    1989    <HS Female  Yes 4   25  2
19890773    1989    <HS Female  Yes 5   74  6
19890776    1989    JC  Female  Yes 3   32  3
19890777    1989    HS  Female  Yes 5   80  6
19890778    1989    <HS Male    Yes 4   19  2
19890779    1989    <HS Female  Yes 4   67  6
19890781    1989    Bach    Male    No  3   25  2
19890782    1989    HS  Male    Yes 6   71  6
19890783    1989    HS  Male    Yes 2   59  5
19890786    1989    HS  Female  Yes 8   48  4
19890787    1989    HS  Female  Yes 8   34  3
19890789    1989    HS  Male    Yes 4   27  2
19890790    1989    HS  Male    Yes 3   24  2
19890791    1989    Grad    Male    Yes 6   65  6
19890794    1989    <HS Female  Yes 0   57  5
19890796    1989    HS  Female  No  7   45  4
19890798    1989    HS  Female  Yes 3   36  3
19890799    1989    HS  Female  Yes 5   20  2
19890800    1989    HS  Male    Yes 4   20  2
19890802    1989    <HS Male    No  1   40  4
19890803    1989    <HS Male    Yes 4   47  4
19890804    1989    JC  Female  Yes 8   49  4
19890805    1989    <HS Male    Yes 2   42  4
19890807    1989    <HS Female  Yes 6   80  6
19890808    1989    HS  Male    Yes 3   37  3
19890809    1989    HS  Female  Yes 3   61  6
19890810    1989    Grad    Male    Yes 10  40  4
19890813    1989    Bach    Female  Yes 10  34  3
19890814    1989    HS  Female  Yes 6   60  6
19890815    1989    Bach    Female  Yes 10  37  3
19890816    1989    JC  Female  Yes 8   43  4
19890817    1989    HS  Female  Yes 5   36  3
19890818    1989    HS  Male    Yes 0   63  6
19890819    1989    <HS Female  Yes 6   19  2
19890821    1989    HS  Male    Yes 9   41  4
19890822    1989    <HS Female  Yes 6   23  2
19890823    1989    HS  Female  Yes 7   27  2
19890824    1989    <HS Female  Yes 0   62  6
19890827    1989    Grad    Male    No  5   48  4
19890828    1989    HS  Female  Yes 6   45  4
19890829    1989    HS  Male    Yes 6   22  2
19890830    1989    HS  Male    Yes 7   38  3
19890831    1989    <HS Female  Yes 6   38  3
19890832    1989    HS  Female  Yes 6   20  2
19890833    1989    <HS Male    Yes 3   19  2
19890834    1989    HS  Male    Yes 7   48  4
19890835    1989    HS  Male    Yes 5   37  3
19890837    1989    HS  Male    Yes 7   43  4
19890838    1989    HS  Female  Yes 6   31  3
19890843    1989    HS  Male    Yes 4   26  2
19890844    1989    HS  Male    Yes 6   55  5
19890845    1989    <HS Female  Yes 8   45  4
19890846    1989    HS  Male    Yes 7   74  6
19890847    1989    HS  Female  Yes 6   32  3
19890848    1989    Grad    Female  Yes 7   35  3
19890849    1989    HS  Female  Yes 6   45  4
19890853    1989    <HS Female  Yes 2   19  2
19890854    1989    HS  Female  Yes 3   40  4
19890856    1989    HS  Female  Yes 5   47  4
19890859    1989    HS  Male    Yes 6   50  5
19890861    1989    HS  Female  Yes 3   32  3
19890862    1989    <HS Female  Yes 5   42  4
19890864    1989    Bach    Female  Yes 6   24  2
19890865    1989    <HS Male    No  1   24  2
19890866    1989    HS  Male    Yes 5   34  3
19890868    1989    HS  Female  Yes 6   19  2
19890869    1989    HS  Female  Yes 5   39  3
19890870    1989    Bach    Male    Yes 6   32  3
19890873    1989    HS  Female  Yes 5   35  3
19890875    1989    HS  Female  Yes 4   51  5
19890876    1989    <HS Female  Yes 4   60  6
19890877    1989    HS  Female  Yes 8   52  5
19890879    1989    <HS Female  Yes 3   63  6
19890882    1989    HS  Male    Yes 3   27  2
19890883    1989    HS  Male    Yes 8   34  3
19890884    1989    HS  Female  Yes 6   24  2
19890885    1989    HS  Male    Yes 4   31  3
19890886    1989    HS  Male    Yes 7   51  5
19890888    1989    Bach    Male    Yes 10  40  4
19890890    1989    Bach    Male    Yes 9   52  5
19890891    1989    HS  Female  Yes 6   66  6
19890893    1989    HS  Female  Yes 7   32  3
19890896    1989    <HS Female  Yes 5   51  5
19890897    1989    HS  Male    Yes 6   42  4
19890899    1989    HS  Female  Yes 10  28  2
19890902    1989    HS  Male    Yes 5   68  6
19890903    1989    HS  Female  No  8   39  3
19890906    1989    HS  Female  Yes 6   52  5
19890907    1989    HS  Female  Yes 6   26  2
19890909    1989    <HS Male    Yes 7   61  6
19890910    1989    HS  Male    Yes 7   36  3
19890912    1989    HS  Female  Yes 10  62  6
19890913    1989    Bach    Female  Yes 9   70  6
19890914    1989    HS  Male    Yes 6   50  5
19890915    1989    Grad    Male    Yes 8   49  4
19890916    1989    HS  Male    Yes 4   23  2
19890918    1989    HS  Female  Yes 6   64  6
19890919    1989    <HS Female  Yes 5   81  6
19890920    1989    HS  Male    Yes 4   20  2
19890922    1989    HS  Female  Yes 8   69  6
19890924    1989    HS  Male    Yes 6   34  3
19890925    1989    <HS Female  Yes 4   70  6
19890926    1989    HS  Female  Yes 4   21  2
19890927    1989    HS  Female  Yes 6   29  2
19890928    1989    HS  Female  Yes 5   51  5
19890931    1989    <HS Male    Yes 3   61  6
19890934    1989    Bach    Male    Yes 9   25  2
19890935    1989    HS  Male    Yes 6   28  2
19890937    1989    HS  Male    Yes 6   72  6
19890938    1989    JC  Female  Yes 10  68  6
19890939    1989    Bach    Female  Yes 10  69  6
19890940    1989    HS  Female  Yes 5   25  2
19890942    1989    Bach    Female  Yes 9   47  4
19890944    1989    Bach    Female  Yes 5   30  3
19890948    1989    HS  Male    Yes 5   28  2
19890949    1989    HS  Female  Yes 6   32  3
19890951    1989    HS  Female  Yes 6   49  4
19890952    1989    HS  Female  Yes 6   27  2
19890954    1989    HS  Female  Yes 6   41  4
19890955    1989    HS  Female  Yes 4   66  6
19890956    1989    HS  Female  Yes 8   37  3
19890957    1989    Grad    Female  Yes 10  32  3
19890959    1989    Bach    Female  Yes 6   32  3
19890960    1989    HS  Male    Yes 4   33  3
19890961    1989    HS  Male    Yes 4   66  6
19890964    1989    HS  Male    Yes 4   28  2
19890965    1989    HS  Male    Yes 6   45  4
19890966    1989    HS  Male    Yes 8   27  2
19890970    1989    <HS Male    Yes 6   35  3
19890971    1989    HS  Male    Yes 10  40  4
19890972    1989    HS  Female  Yes 7   27  2
19890973    1989    <HS Male    Yes 7   70  6
19890977    1989    HS  Male    Yes 7   28  2
19890979    1989    Grad    Female  Yes 10  42  4
19890980    1989    HS  Female  Yes 10  73  6
19890981    1989    Bach    Male    Yes 10  68  6
19890982    1989    Bach    Male    Yes 7   72  6
19890983    1989    <HS Female  Yes 3   54  5
19890985    1989    <HS Male    Yes 2   33  3
19890986    1989    Bach    Female  Yes 6   60  6
19890988    1989    Bach    Female  Yes 6   25  2
19890990    1989    Bach    Male    Yes 8   39  3
19890992    1989    HS  Female  Yes 4   31  3
19890993    1989    HS  Male    Yes 4   19  2
19890994    1989    HS  Male    Yes 5   27  2
19890995    1989    <HS Male    No  2   22  2
19890997    1989    HS  Male    Yes 8   42  4
19890999    1989    Bach    Female  No  6   43  4
19891001    1989    Grad    Female  Yes 10  49  4
19891002    1989    <HS Female  Yes 5   23  2
19891003    1989    <HS Female  Yes 3   61  6
19891004    1989    HS  Male    Yes 6   45  4
19891006    1989    HS  Male    Yes 7   47  4
19891007    1989    HS  Female  Yes 5   28  2
19891009    1989    HS  Male    Yes 5   34  3
19891011    1989    HS  Male    Yes 5   21  2
19891012    1989    Bach    Male    Yes 7   32  3
19891013    1989    HS  Male    Yes 8   45  4
19891015    1989    JC  Female  Yes 3   29  2
19891016    1989    HS  Male    Yes 3   32  3
19891017    1989    HS  Male    Yes 4   53  5
19891019    1989    HS  Male    Yes 5   57  5
19891020    1989    Grad    Female  Yes 8   60  6
19891022    1989    JC  Male    Yes 7   26  2
19891025    1989    HS  Male    Yes 9   51  5
19891026    1989    HS  Male    Yes 2   51  5
19891027    1989    HS  Female  Yes 7   75  6
19891028    1989    HS  Male    Yes 4   55  5
19891030    1989    HS  Female  Yes 6   47  4
19891031    1989    HS  Male    Yes 6   26  2
19891033    1989    HS  Female  Yes 7   49  4
19891034    1989    Bach    Female  Yes 9   44  4
19891036    1989    Bach    Male    Yes 4   41  4
19891037    1989    Grad    Male    Yes 9   40  4
19891038    1989    HS  Female  Yes 8   20  2
19891040    1989    HS  Female  Yes 7   57  5
19891042    1989    <HS Male    Yes 4   54  5
19891044    1989    Grad    Male    Yes 4   39  3
19891045    1989    Bach    Male    Yes 8   31  3
19891048    1989    Grad    Male    Yes 8   52  5
19891049    1989    HS  Female  Yes 8   21  2
19891050    1989    HS  Female  Yes 6   59  5
19891052    1989    HS  Female  Yes 7   41  4
19891053    1989    HS  Male    Yes 5   23  2
19891054    1989    JC  Male    No  6   32  3
19891058    1989    Grad    Male    Yes 10  41  4
19891062    1989    HS  Male    Yes 8   42  4
19891063    1989    HS  Male    Yes 6   45  4
19891064    1989    <HS Male    Yes 8   34  3
19891067    1989    JC  Male    Yes 4   32  3
19891068    1989    Bach    Female  Yes 6   89  6
19891070    1989    HS  Female  Yes 4   77  6
19891071    1989    Bach    Male    Yes 5   79  6
19891072    1989    HS  Male    Yes 5   53  5
19891073    1989    HS  Male    Yes 2   20  2
19891074    1989    <HS Female  Yes 1   28  2
19891075    1989    HS  Female  Yes 3   67  6
19891077    1989    Bach    Female  No  7   42  4
19891078    1989    HS  Male    Yes 3   82  6
19891081    1989    HS  Female  Yes 6   44  4
19891083    1989    HS  Female  Yes 6   35  3
19891084    1989    Bach    Male    Yes 9   54  5
19891086    1989    Grad    Male    No  4   68  6
19891087    1989    HS  Male    Yes 6   70  6
19891088    1989    Bach    Female  Yes 6   44  4
19891089    1989    JC  Female  Yes 8   51  5
19891091    1989    HS  Female  Yes 7   68  6
19891093    1989    JC  Male    Yes 7   35  3
19891094    1989    HS  Female  Yes 9   65  6
19891095    1989    Bach    Male    Yes 8   30  3
19891097    1989    HS  Female  Yes 4   65  6
19891098    1989    Bach    Male    Yes 9   37  3
19891101    1989    JC  Female  Yes 7   43  4
19891103    1989    HS  Female  Yes 9   65  6
19891105    1989    HS  Male    Yes 6   49  4
19891106    1989    HS  Female  Yes 7   31  3
19891107    1989    HS  Male    Yes 0   34  3
19891108    1989    HS  Male    Yes 6   21  2
19891109    1989    HS  Female  Yes 6   45  4
19891111    1989    <HS Male    Yes 4   74  6
19891112    1989    HS  Female  Yes 6   48  4
19891114    1989    <HS Male    Yes 5   69  6
19891115    1989    Grad    Female  Yes 10  61  6
19891118    1989    <HS Female  Yes 2   65  6
19891119    1989    Grad    Male    Yes 7   45  4
19891120    1989    Grad    Male    Yes 7   42  4
19891121    1989    <HS Female  Yes 6   27  2
19891123    1989    HS  Female  Yes 6   45  4
19891124    1989    HS  Male    Yes 6   33  3
19891125    1989    JC  Female  Yes 6   33  3
19891127    1989    HS  Female  Yes 7   69  6
19891129    1989    <HS Female  Yes 5   21  2
19891130    1989    HS  Male    Yes 7   25  2
19891133    1989    Grad    Male    No  3   37  3
19891135    1989    HS  Female  Yes 8   75  6
19891136    1989    <HS Female  Yes 7   80  6
19891137    1989    <HS Male    Yes 6   41  4
19891139    1989    <HS Female  Yes 6   18  2
19891141    1989    <HS Female  Yes 6   88  6
19891143    1989    HS  Male    Yes 4   36  3
19891144    1989    HS  Female  Yes 7   32  3
19891145    1989    HS  Male    Yes 5   50  5
19891146    1989    Bach    Female  Yes 5   40  4
19891147    1989    HS  Female  Yes 7   37  3
19891149    1989    HS  Female  Yes 6   52  5
19891150    1989    HS  Female  Yes 5   88  6
19891151    1989    HS  Female  Yes 5   66  6
19891154    1989    HS  Male    Yes 6   33  3
19891155    1989    HS  Male    Yes 5   66  6
19891158    1989    HS  Female  Yes 7   38  3
19891159    1989    <HS Male    Yes 3   55  5
19891161    1989    <HS Female  Yes 1   21  2
19891163    1989    JC  Female  Yes 6   35  3
19891164    1989    <HS Female  Yes 3   30  3
19891168    1989    HS  Female  Yes 7   68  6
19891170    1989    HS  Male    Yes 2   20  2
19891171    1989    HS  Female  Yes 5   36  3
19891172    1989    <HS Male    Yes 6   23  2
19891175    1989    HS  Female  Yes 6   35  3
19891177    1989    <HS Male    Yes 0   72  6
19891179    1989    <HS Female  Yes 4   24  2
19891181    1989    HS  Female  Yes 6   55  5
19891182    1989    <HS Male    Yes 0   38  3
19891183    1989    <HS Female  Yes 4   33  3
19891184    1989    <HS Female  Yes 5   26  2
19891186    1989    HS  Female  Yes 6   25  2
19891187    1989    HS  Female  Yes 7   32  3
19891188    1989    JC  Female  Yes 6   25  2
19891189    1989    <HS Female  Yes 6   75  6
19891190    1989    <HS Male    Yes 2   25  2
19891195    1989    HS  Female  Yes 3   82  6
19891196    1989    JC  Female  Yes 8   37  3
19891197    1989    HS  Male    Yes 6   22  2
19891199    1989    HS  Female  Yes 7   29  2
19891200    1989    HS  Male    Yes 6   66  6
19891201    1989    HS  Female  Yes 6   32  3
19891203    1989    <HS Male    Yes 4   36  3
19891205    1989    HS  Female  Yes 6   27  2
19891206    1989    HS  Female  Yes 5   31  3
19891208    1989    HS  Female  Yes 4   64  6
19891209    1989    HS  Male    Yes 4   23  2
19891210    1989    JC  Female  Yes 6   23  2
19891211    1989    HS  Female  Yes 9   68  6
19891213    1989    HS  Female  Yes 7   31  3
19891214    1989    <HS Male    Yes 3   77  6
19891217    1989    HS  Male    Yes 8   57  5
19891218    1989    HS  Female  Yes 8   78  6
19891219    1989    <HS Male    Yes 8   72  6
19891220    1989    HS  Female  Yes 6   37  3
19891221    1989    HS  Female  Yes 5   68  6
19891224    1989    HS  Female  Yes 8   58  5
19891225    1989    HS  Male    Yes 2   50  5
19891226    1989    HS  Female  Yes 8   22  2
19891228    1989    <HS Male    Yes 8   35  3
19891230    1989    HS  Female  Yes 6   68  6
19891231    1989    HS  Female  Yes 9   41  4
19891232    1989    <HS Female  Yes 8   77  6
19891234    1989    Bach    Female  Yes 5   25  2
19891236    1989    JC  Male    Yes 6   27  2
19891240    1989    HS  Male    Yes 7   19  2
19891241    1989    Bach    Female  Yes 8   51  5
19891242    1989    HS  Male    Yes 5   46  4
19891246    1989    Bach    Male    Yes 10  48  4
19891248    1989    HS  Male    Yes 4   53  5
19891249    1989    HS  Female  Yes 6   50  5
19891250    1989    HS  Female  Yes 8   38  3
19891251    1989    HS  Female  Yes 3   57  5
19891253    1989    HS  Female  Yes 9   50  5
19891255    1989    Bach    Male    Yes 10  35  3
19891258    1989    JC  Female  Yes 6   33  3
19891259    1989    HS  Female  Yes 5   65  6
19891261    1989    HS  Female  Yes 2   62  6
19891262    1989    HS  Female  Yes 7   70  6
19891263    1989    HS  Female  Yes 7   57  5
